transaction_id,booking_id,transaction_date,transaction_time,transaction_hour,room_number,room_type,nights,base_rate,amount,payment_method,channel,transaction_type,staff_id,is_anomaly,anomaly_type
TXN0000749,BK002267,2024-05-17,12:43:00,12,151,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0000750,BK000158,2024-01-12,15:17:00,15,145,Standard Double,3,85,285.43,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000751,BK005052,2024-10-04,15:28:00,15,121,Standard Single,2,65,143.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000752,BK005764,2024-11-20,12:28:00,12,125,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000753,BK005176,2024-10-12,18:54:00,18,139,Standard Single,1,65,69.7,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0000754,BK000415,2024-01-31,15:39:00,15,110,Standard Double,4,85,340.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0000755,BK000142,2024-01-11,17:37:00,17,114,Standard Single,4,65,260.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000756,BK005108,2024-10-07,15:48:00,15,112,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000757,BK004940,2024-09-27,12:48:00,12,126,Queen Room,1,95,108.56,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000758,BK004035,2024-08-08,13:38:00,13,128,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000759,BK005682,2024-11-14,14:04:00,14,104,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000760,BK006108,2024-12-18,13:27:00,13,142,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000761,BK004130,2024-08-12,18:03:00,18,146,Standard Single,1,25,25.0,Cash,Front Desk,Pet Fee,STAFF002,0,None
TXN0000762,BK002529,2024-06-02,19:53:00,19,117,Queen Room,1,95,104.92,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000763,BK006075,2024-12-15,18:26:00,18,137,Standard Single,1,65,68.59,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0000764,BK002419,2024-05-26,15:46:00,15,151,Standard Single,1,65,68.45,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000765,BK004723,2024-09-13,15:14:00,15,128,Standard Single,1,10,10.0,OTA (Booking.com),Expedia,Late Check-out Fee,STAFF004,0,None
TXN0000766,BK005130,2024-10-09,15:18:00,15,138,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000767,BK004186,2024-08-14,15:15:00,15,102,Standard Double,1,15,15.0,Cash,Front Desk,Late Check-out Fee,STAFF004,0,None
TXN0000768,BK006175,2024-12-23,15:01:00,15,139,Standard Double,1,85,85.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0000769,BK004700,2024-09-12,14:18:00,14,107,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000770,BK003660,2024-07-22,19:29:00,19,106,Suite,2,140,280.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000771,BK001712,2024-04-16,14:45:00,14,112,Standard Double,4,85,340.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000772,BK004083,2024-08-10,18:05:00,18,111,Queen Room,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0000773,BK002912,2024-06-20,15:06:00,15,121,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000774,BK005886,2024-11-30,18:42:00,18,116,Suite,1,140,156.23,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000775,BK000720,2024-02-21,14:32:00,14,118,Standard Double,4,85,340.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000776,BK004692,2024-09-11,15:14:00,15,143,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000777,BK004549,2024-09-02,15:59:00,15,109,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000778,BK000816,2024-02-26,12:19:00,12,118,Queen Room,4,95,380.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000779,BK000458,2024-02-04,12:26:00,12,119,Queen Room,1,15,15.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0000780,BK003580,2024-07-19,12:57:00,12,127,Standard Single,1,65,72.5,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000781,BK000315,2024-01-24,17:15:00,17,143,Queen Room,2,95,190.0,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0000782,BK002635,2024-06-07,18:36:00,18,108,Standard Single,1,15,15.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0000783,BK003775,2024-07-27,12:44:00,12,116,Queen Room,1,20,20.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF002,0,None
TXN0000784,BK001734,2024-04-17,14:55:00,14,104,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000785,BK003203,2024-07-02,15:34:00,15,130,Suite,2,140,280.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000786,BK001974,2024-05-01,15:24:00,15,101,Standard Double,3,85,255.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000787,BK004819,2024-09-19,16:48:00,16,126,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000788,BK005856,2024-11-28,12:33:00,12,106,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000789,BK003486,2024-07-13,13:25:00,13,148,Standard Double,1,85,96.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000790,BK005994,2024-12-09,16:14:00,16,116,Standard Single,1,65,65.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000791,BK002067,2024-05-06,12:10:00,12,141,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000792,BK004877,2024-09-23,12:29:00,12,152,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000793,BK006152,2024-12-21,13:39:00,13,126,Standard Double,1,20,20.0,Cash,Front Desk,Parking Fee,STAFF005,0,None
TXN0000794,BK000611,2024-02-14,16:42:00,16,105,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000795,BK001999,2024-05-02,14:40:00,14,134,Queen Room,1,20,20.0,Cash,Front Desk,Parking Fee,STAFF002,0,None
TXN0000796,BK003029,2024-06-24,13:05:00,13,120,Standard Double,1,20,20.0,OTA (Booking.com),Booking.com,Pet Fee,STAFF005,0,None
TXN0000797,BK002259,2024-05-17,12:15:00,12,116,Queen Room,3,95,316.13,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000798,BK004743,2024-09-15,15:19:00,15,101,Queen Room,2,95,214.71,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000799,BK001602,2024-04-09,17:20:00,17,143,Standard Double,4,85,340.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000800,BK004132,2024-08-12,15:10:00,15,112,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000801,BK004011,2024-08-07,15:51:00,15,151,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000802,BK002356,2024-05-23,15:47:00,15,134,Standard Single,1,20,20.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF002,0,None
TXN0000803,BK000439,2024-02-02,12:02:00,12,138,Suite,1,140,152.86,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000804,BK001000,2024-03-08,16:48:00,16,127,Standard Double,1,85,92.49,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000805,BK001540,2024-04-05,12:42:00,12,122,Queen Room,2,95,214.54,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000806,BK005862,2024-11-28,17:02:00,17,109,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000807,BK002177,2024-05-13,12:15:00,12,135,Queen Room,1,10,10.0,OTA (Booking.com),Booking.com,Late Check-out Fee,STAFF005,0,None
TXN0000808,BK002202,2024-05-14,14:06:00,14,125,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000809,BK000274,2024-01-21,15:26:00,15,127,Suite,5,140,781.99,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000810,BK006382,2024-09-01,09:43:00,9,128,Queen Room,1,95,499.5,Credit Card,Front Desk,Room Charge,STAFF002,1,Unusually High Amount
TXN0000811,BK002325,2024-05-21,14:48:00,14,111,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000812,BK005219,2024-10-14,13:44:00,13,120,Queen Room,1,25,25.0,OTA (Booking.com),Booking.com,Late Check-out Fee,STAFF002,0,None
TXN0000813,BK006346,2024-03-13,04:56:00,4,149,Standard Single,1,65,71.81,Credit Card,Front Desk,Room Charge,STAFF004,1,Odd-Hour Transaction
TXN0000814,BK003028,2024-06-24,15:22:00,15,138,Standard Double,4,85,340.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000815,BK004115,2024-08-11,18:26:00,18,114,Standard Double,7,85,670.94,OTA (Booking.com),Direct Website,Room Charge,STAFF003,0,None
TXN0000816,BK002034,2024-05-03,16:36:00,16,138,Standard Double,1,85,96.24,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000817,BK000139,2024-01-10,16:28:00,16,116,Standard Single,1,20,20.0,Credit Card,Front Desk,Late Check-out Fee,STAFF003,0,None
TXN0000818,BK003128,2024-06-29,17:39:00,17,126,Standard Single,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF003,0,None
TXN0000819,BK000986,2024-03-07,12:17:00,12,132,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000820,BK000943,2024-03-05,16:19:00,16,134,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000821,BK003960,2024-08-05,15:01:00,15,114,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000822,BK000777,2024-02-24,13:35:00,13,149,Queen Room,4,95,416.19,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000823,BK006262,2024-12-29,16:40:00,16,139,Standard Single,1,10,10.0,OTA (Booking.com),Hotels.com,Parking Fee,STAFF005,0,None
TXN0000824,BK003052,2024-06-25,13:13:00,13,111,Standard Single,2,65,130.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000825,BK000789,2024-02-25,14:43:00,14,135,Queen Room,2,95,211.42,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000826,BK002381,2024-05-24,13:58:00,13,144,Standard Single,1,25,25.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF001,0,None
TXN0000827,BK005076,2024-10-05,15:55:00,15,111,Standard Double,2,85,185.36,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000828,BK000255,2024-01-20,12:43:00,12,149,Standard Double,1,85,92.12,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000829,BK003484,2024-07-13,14:44:00,14,104,Standard Double,1,85,94.59,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0000830,BK003854,2024-07-31,12:45:00,12,144,Standard Double,1,10,10.0,OTA (Booking.com),Expedia,Parking Fee,STAFF005,0,None
TXN0000831,BK003691,2024-07-23,16:31:00,16,127,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000832,BK003130,2024-06-29,14:02:00,14,118,Queen Room,1,95,102.61,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000833,BK006278,2024-12-30,14:32:00,14,146,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000834,BK001392,2024-03-29,13:38:00,13,151,Standard Single,2,65,140.18,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000835,BK005477,2024-10-30,14:48:00,14,132,Suite,1,140,140.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000836,BK002130,2024-05-10,16:07:00,16,142,Standard Single,1,15,15.0,OTA (Booking.com),Hotels.com,Early Check-in Fee,STAFF004,0,None
TXN0000837,BK001830,2024-04-22,15:59:00,15,121,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000838,BK006429,2024-02-25,11:22:00,16,122,Standard Single,1,65,799.74,Cash,Front Desk,Room Charge,STAFF005,1,Large Cash Payment
TXN0000839,BK005159,2024-10-10,14:07:00,14,142,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000840,BK006158,2024-12-22,13:51:00,13,126,Suite,1,140,156.35,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0000841,BK002181,2024-05-13,14:38:00,14,136,Standard Double,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF003,0,None
TXN0000842,BK005507,2024-11-01,12:07:00,12,108,Standard Double,1,85,91.3,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000843,BK002195,2024-05-14,15:42:00,15,131,Standard Double,2,85,170.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0000844,BK004171,2024-08-14,12:53:00,12,141,Suite,3,140,420.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000845,BK003568,2024-07-18,17:50:00,17,127,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000846,BK006397,2024-03-28,16:32:00,12,137,Standard Double,1,85,-483.47,Credit Card,Front Desk,Refund,STAFF001,1,Refund Spike
TXN0000847,BK002829,2024-06-16,16:57:00,16,125,Standard Double,2,85,180.41,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000848,BK004195,2024-08-15,12:48:00,12,135,Standard Single,2,65,130.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000849,BK002850,2024-06-17,13:52:00,13,116,Standard Single,5,65,325.0,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0000850,BK003290,2024-07-05,14:10:00,14,149,Queen Room,2,95,207.54,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0000851,BK004540,2024-09-01,16:55:00,16,152,Standard Double,1,85,97.03,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000852,BK004994,2024-09-30,16:20:00,16,105,Standard Single,1,65,65.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000853,BK000143,2024-01-11,12:54:00,12,110,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000854,BK003488,2024-07-14,16:08:00,16,132,Standard Double,1,15,15.0,OTA (Booking.com),Expedia,Late Check-out Fee,STAFF002,0,None
TXN0000855,BK001993,2024-05-02,17:58:00,17,150,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000856,BK006050,2024-12-13,13:09:00,13,140,Queen Room,1,95,107.99,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000857,BK002477,2024-05-30,14:11:00,14,111,Queen Room,1,95,95.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000858,BK001842,2024-04-22,12:53:00,12,116,Standard Double,1,15,15.0,Cash,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0000859,BK003535,2024-07-16,19:42:00,19,149,Standard Double,3,85,255.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000860,BK004237,2024-08-17,17:15:00,17,105,Standard Single,2,65,148.03,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0000861,BK000808,2024-02-26,14:19:00,14,132,Standard Double,1,85,85.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0000862,BK001979,2024-05-01,13:16:00,13,139,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000863,BK002257,2024-05-17,16:28:00,16,144,Standard Double,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0000864,BK005343,2024-10-21,12:03:00,12,117,Standard Double,5,85,425.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0000865,BK000925,2024-03-04,17:51:00,17,111,Queen Room,3,95,285.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0000866,BK003239,2024-07-03,15:47:00,15,116,Suite,3,140,420.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0000867,BK003872,2024-07-31,15:09:00,15,143,Queen Room,1,95,95.0,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0000868,BK003197,2024-07-01,16:41:00,16,138,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000869,BK004416,2024-08-26,16:31:00,16,149,Standard Single,1,65,65.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0000870,BK003733,2024-07-25,12:08:00,12,142,Standard Single,3,65,195.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000871,BK006026,2024-12-11,15:24:00,15,131,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000872,BK002161,2024-05-11,12:14:00,12,109,Suite,2,140,318.14,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000873,BK000033,2024-01-03,14:47:00,14,135,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000874,BK005019,2024-10-01,15:31:00,15,128,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000875,BK005770,2024-11-21,12:04:00,12,145,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000876,BK003224,2024-07-02,16:52:00,16,143,Suite,5,140,700.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000877,BK004649,2024-09-09,12:21:00,12,117,Suite,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0000878,BK002921,2024-06-20,13:15:00,13,114,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000879,BK003936,2024-08-04,15:50:00,15,108,Standard Double,1,85,96.9,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000880,BK000171,2024-01-12,13:39:00,13,121,Standard Double,2,85,190.08,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000881,BK000146,2024-01-11,16:06:00,16,129,Standard Double,1,20,20.0,Cash,Front Desk,Parking Fee,STAFF005,0,None
TXN0000882,BK005532,2024-11-03,13:35:00,13,134,Standard Single,1,65,69.16,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000883,BK004010,2024-08-07,16:46:00,16,127,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000884,BK002020,2024-05-03,12:25:00,12,124,Queen Room,5,95,540.66,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000885,BK000336,2024-01-25,14:55:00,14,103,Queen Room,3,95,285.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000886,BK001352,2024-03-27,12:37:00,12,102,Queen Room,3,95,285.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000887,BK002137,2024-05-10,15:33:00,15,132,Standard Single,1,15,15.0,OTA (Booking.com),Expedia,Late Check-out Fee,STAFF001,0,None
TXN0000888,BK000522,2024-02-08,16:17:00,16,109,Standard Single,1,10,10.0,Credit Card,Front Desk,Parking Fee,STAFF005,0,None
TXN0000889,BK005902,2024-12-01,12:36:00,12,123,Standard Double,3,85,276.43,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000890,BK002378,2024-05-24,12:55:00,12,118,Standard Single,1,20,20.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF002,0,None
TXN0000891,BK000065,2024-01-05,16:09:00,16,146,Queen Room,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0000892,BK003092,2024-06-27,16:51:00,16,142,Standard Single,7,65,455.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000893,BK005653,2024-11-12,14:25:00,14,124,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000894,BK003746,2024-07-26,14:33:00,14,118,Queen Room,2,95,204.39,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000895,BK001981,2024-05-01,13:03:00,13,115,Standard Single,2,65,130.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000896,BK003529,2024-07-16,12:16:00,12,146,Standard Double,1,25,25.0,OTA (Booking.com),Hotels.com,Early Check-in Fee,STAFF001,0,None
TXN0000897,BK006318,2024-01-19,16:26:00,16,145,Standard Double,1,85,93.0,Credit Card,Front Desk,Room Charge,STAFF002,1,Duplicate Charge
TXN0000898,BK004190,2024-08-14,14:43:00,14,108,Standard Single,1,65,65.0,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0000899,BK001701,2024-04-15,15:13:00,15,126,Suite,1,140,140.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000900,BK001564,2024-04-07,16:50:00,16,127,Standard Double,1,85,97.38,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000901,BK002312,2024-05-20,18:55:00,18,127,Queen Room,2,95,190.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0000902,BK004868,2024-09-22,14:41:00,14,135,Standard Double,1,15,15.0,OTA (Booking.com),Booking.com,Early Check-in Fee,STAFF003,0,None
TXN0000903,BK004679,2024-09-10,16:24:00,16,128,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000904,BK000203,2024-01-15,17:31:00,17,124,Standard Double,7,85,595.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000905,BK000168,2024-01-12,18:55:00,18,120,Standard Single,2,65,141.71,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000906,BK004991,2024-09-29,12:19:00,12,152,Standard Double,1,85,95.1,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000907,BK002359,2024-05-23,12:58:00,12,126,Standard Double,4,85,340.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0000908,BK005555,2024-11-05,14:20:00,14,105,Standard Single,5,65,325.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0000909,BK003620,2024-07-20,16:38:00,16,110,Queen Room,3,95,303.19,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000910,BK001241,2024-03-21,14:29:00,14,103,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000911,BK004272,2024-08-18,13:28:00,13,116,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0000912,BK001337,2024-03-26,13:52:00,13,148,Standard Double,1,25,25.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0000913,BK002639,2024-06-07,12:17:00,12,128,Standard Single,1,15,15.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF002,0,None
TXN0000914,BK001203,2024-03-19,15:08:00,15,112,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000915,BK004080,2024-08-10,14:23:00,14,134,Queen Room,2,95,212.35,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0000916,BK006384,2024-07-09,11:06:00,9,134,Suite,1,140,732.77,Credit Card,Front Desk,Room Charge,STAFF003,1,Unusually High Amount
TXN0000917,BK000567,2024-02-11,12:39:00,12,117,Standard Single,1,65,72.03,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000918,BK003010,2024-06-24,14:18:00,14,151,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000919,BK002244,2024-05-16,12:21:00,12,148,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF002,0,None
